696,2022-09-09 03:17:09+00:00,the royal protocol for when the queen dies operation london bridge god save the kinguknews gbnews queenelizabethii queenelisabeth thequeen operationlondonbridge just love this picture her majesty glowing like angel rip
697,2022-09-09 03:06:29+00:00,man carrying flowers pay his respects outside buckingham palace september london england following the death queen elizabeth september balmorallondon queen queenelizabeth photojournalism documentaryphotography fujifilm
698,2022-09-09 03:02:40+00:00,captured today buckinghampalace after the announcement her majestys passing god bless and god rest her soul thank you for your lifetime service queenelizabethii royalfamily restinpeace photography queenelizabethdeath queenelizabethiimemorial thankyou
699,2022-09-09 03:02:31+00:00,rest peace your majesty thank you for serving our country whole life flag for united kingdom
700,2022-09-09 03:02:30+00:00,rainbow appears over windsor castle the union flag lowered mark the death her majesty the queenpicture chris jacksonqueenelizabeth london unted kingdom
701,2022-09-09 03:00:17+00:00,the queen dead madam for everything rest peace queenelizabeth buckingham palace london
702,2022-09-09 02:54:33+00:00,why her death any more serious than tiktok she was colonialist cunt that ligrtslly just died old age
703,2022-09-09 02:44:19+00:00,woke this morning heavy hearted new head state new king england former queen englanda constantstalwart surrealand devastating inevitable all knewbut loved our queen and always will mending heart
704,2022-09-09 02:39:39+00:00,driving through central london for transfer this evening was eerily quiet queen elizabeth may you rest peace white heart
705,2022-09-09 02:36:19+00:00,day great sadness for all usit with great sadness that mourn today the passing her majesty the queen extraordinary and truly remarkable woman who served her country with dignity loyalty and grace her legacy lives regional indicator ripqueenelizabethii
706,2022-09-09 02:21:56+00:00,mad respect legendqueen elizabeth reign royal restinpeace england buckinghampalace england
707,2022-09-09 02:15:29+00:00,condolences all her majesty queen elizabeth familyyou have done our country proud regional indicator rip always riphermajesty ripqueenelizabeth godsavethequeen godsaveourqueen theroyalfamily
708,2022-09-09 01:56:02+00:00,rest peace queenwhat legend broken heart
709,2022-09-09 01:52:59+00:00,rest peace your majesty
710,2022-09-09 01:49:05+00:00,rest peace your majesty london united kingdom
711,2022-09-09 01:43:48+00:00,rip lizzy pray nufc
712,2022-09-09 01:42:33+00:00,thanks for this pic snapped london today may she rip heartpray london united kingdom
713,2022-09-09 01:40:39+00:00,rest peace your majesty you will always the queen allgodsavethequeen ripqueenelizabeth restinpeace buckingham palace london
714,2022-09-09 01:31:47+00:00,when life seems hard the courageous not lie down and accept defeat instead they are all the more determined struggle for better future her majesty queen elizabeth iirest peaceflag for bulgariaflag for united kingdom
715,2022-09-09 01:30:50+00:00,didn born british migrated from pakistan but really shocking news for queen elizabeth death don why feeling sad disappointed you will our heart for forever rest peace
716,2022-09-09 01:20:22+00:00,goes for everyone even you don like the royal family least have some respect
717,2022-09-09 01:11:29+00:00,will miss the saying godsavethequeen rip queenelizabeth windsorcastle theroyalfamily theroyals thewindsors unitedkingdom the united kingdom
718,2022-09-09 01:09:54+00:00,ripmotherqueen queenmother queenelizabeth england scotland irland unitedkingdom rip kingdom england
719,2022-09-09 01:05:16+00:00,rip big liz queenelizabeth
720,2022-09-09 01:02:58+00:00,rest peace london united kingdom
721,2022-09-09 01:02:12+00:00,rip queen elizabeth london united kingdom
722,2022-09-09 01:00:52+00:00,kilig din after all these years rest peace queen buckingham palace
723,2022-09-09 00:55:08+00:00,new day dawns the mourn the death queenelizabeth the coming days will cause some distress sadness but also pride patriotism out respect will not posting again during the days morning but dms are open you need talk
724,2022-09-09 00:47:55+00:00,london bridge has whole new emotional feeling right nowshed fewand humbled and honoured very small part her reignrip her majesty the queen
725,2022-09-09 00:47:23+00:00,well fuck that didn take longpeople will crushed into penury and the most vulnerable may die not great look for the united kingdom however now faced with the death real person who actually matters and understandably the nation paralysed
726,2022-09-09 00:43:26+00:00,tonight spend time london for for first ever visit the flag for united kingdom had the opportunity join many londoners pay respects her majesty queenelizabeth along with the people the yearsofservicetotheworld folded hands medium skin tone crown european castle flapol
727,2022-09-09 00:42:32+00:00,love england and following queen elizabeth and her story what amazing life she led and legacy she leaves hearts london united kingdom
728,2022-09-09 00:29:33+00:00,her majesty queen elizabeth your memory will for ever with buckinghampalace queenelizabeth restinpeace commonwealth
729,2022-09-09 00:29:01+00:00,well done your majesty well donegod save the king buckingham palace london
730,2022-09-09 00:25:53+00:00,her majesty queen elizabeth sad day her passing she gave her life selflessly serviceour thoughts prayers and condolences are with king charles iii and the entire royal family farewell your majesty folded hands mediumdark skin tone
731,2022-09-09 00:25:37+00:00,time skip narrative they are the same characters but tied together hugh jackman looking the same different historical eras who for reason particular has metal claws coming from his hands
732,2022-09-09 00:19:39+00:00,will buddy great shame though white frowning faceyou have feel for him not started get over the death his mother and starts preparations going all over become king know was room not wanting see talk anyone
733,2022-09-09 00:17:34+00:00,newprofilepic rest peace your majesty smiling face with tearemoji modifier fitzpatrick type
734,2022-09-09 00:16:27+00:00,very sad day will miss her majesty dearly
735,2022-09-09 00:14:41+00:00,rest piece your majestythere will never another queen our lifetimewow what can sayi know that the queen has worked harder than anyone could ever she has devoted years her life serving the people this countryshe was totally devoted her role queen
736,2022-09-09 00:06:37+00:00,one more red white and blue than iwho was fortunate enough watch your coronation and have always been one your majesty greatest supportersthank you for you dedicated service our nation all owe you debt gratitude may you rip flag for united kingdom
737,2022-09-09 00:06:27+00:00,the entire dld college london community mourns the death the queen her steadfast presence lived out life selfless service and loyal duty has been truly inspirational our thoughts and prayers are with king charles iii and the royal family may she rest peace
738,2022-09-09 00:05:27+00:00,rip queen elizabeth god save the king charles rdyou completed your service your people like know other could and honoured your vow you madeyour people and your country thank you for your dedication duty and exemplary example you have set for all follow
739,2022-09-09 00:04:30+00:00,think ppl really getting deep defending the royal family historically they have really cared about the legitimacy royal blood linage very simple
740,2022-09-09 00:01:25+00:00,heartthis photo many amazing images the queen today but can see why this one photographer favouritesemoji modifier fitzpatrick type god save the king will sound strange for some time rest well your majesty you earned emoji modifier fitzpatrick type
741,2022-09-09 00:00:01+00:00,message from the following the death her majesty the queen via
742,2022-09-08 23:52:26+00:00,deeply saddened for the passing her majesty the queenher duty towards serving britain supporting local communitiescharities unwavering dedication international aid work will unmatchedmy respects the royal family and close friendsmay she rest peace
743,2022-09-08 23:51:26+00:00,and deeply saddened the death our beloved her majesty queen elizabeth first night without her are all feeling because the inevitable deepest sympathy bouquet and may soul rest peace
744,2022-09-08 23:47:01+00:00,won post anymore jokes because for whatever reason the royal family have some crazy defenders but general don support like the royal family all they cause more damage than they good
745,2022-09-08 23:44:55+00:00,few photos was lucky enough take rest peace and thank you for your service flag for united kingdom
746,2022-09-08 23:44:15+00:00,rip the queenflag for united kingdomheartpalms together mediumlight skin tone excuse the muffled piano sound half past midnightemoji modifier fitzpatrick type female signmusical keyboard london united kingdom
747,2022-09-08 23:37:07+00:00,france has turned off the eiffel tower lights tonight tribute her majesty the queen
748,2022-09-08 23:31:23+00:00,pretty much but here england off the charts more fun that watching the rolling royalist diatribes though popcorn thumbsup
749,2022-09-08 23:30:56+00:00,apparently according this guy queen elizabeth was the queen england not the united kingdom great britain and northern ireland
750,2022-09-08 23:28:35+00:00,may her perfect soul rest peace pray dove peace
751,2022-09-08 23:27:50+00:00,elizabeth the great was the mother britain england loved elizabeth the unique queen who always alive hearts wokeglam
752,2022-09-08 23:27:23+00:00,the and the word will never the same rip lizzy heart endofanera
753,2022-09-08 23:27:01+00:00,her majesty the queen flag for united kingdom
754,2022-09-08 23:25:13+00:00,rip our queen
755,2022-09-08 23:25:06+00:00,mum lover her she reminded gracious mother law she epitomised the manners grace and polite standards try set for ourselves the was passing her house popped her front gate pay respects rip her majesty
756,2022-09-08 23:24:06+00:00,rest peace your majesty queenelizabeth
757,2022-09-08 23:20:52+00:00,reflecting today don think very good dealing with death loved oneshow others honestly petrified pensive
758,2022-09-08 23:20:16+00:00,the gospel gospel good news for all creatures not proclamation destruction and death but resurrection and life
759,2022-09-08 23:18:39+00:00,old town gdansk tonight nice touch that they have lot respect for her majesty poland
760,2022-09-08 23:16:15+00:00,rip camden town
761,2022-09-08 23:15:54+00:00,rip the queen
762,2022-09-08 23:15:04+00:00,rest peace queenelizabethii life service thequeen queenelizabeth thetimes london londonbridgeisdown
763,2022-09-08 23:13:53+00:00,just posted photo england
764,2022-09-08 23:11:23+00:00,her majesty the queenelizabeth london unted kingdom
765,2022-09-08 23:09:52+00:00,rip your madge heart
766,2022-09-08 23:05:24+00:00,there will more public focus media clicks commentary the queen the next few days around the world than there has ever been after the death anyone who has ever lived
767,2022-09-08 23:05:05+00:00,took these photos tonight paying tribute queenelizabeth very touching somber atmosphere rest easy rip
768,2022-09-08 23:01:11+00:00,the queen has died aged buckingham palace has announced the queens death ends the longest reign british history she was also the worlds oldest head state sutton london
769,2022-09-08 23:01:10+00:00,god bless and keep her majesty queen elizabeth buckingham palace
770,2022-09-08 23:00:58+00:00,deeply saddened hear the passing her majesty the queen her presence will greatly missed queenelizabeth queenelizabethii queen queenelizabethdeath queenelizabethiimemorial
771,2022-09-08 23:00:10+00:00,with incredible sadness that remember our beautiful queen elizabeth and join all those who loved her mourning her passing but also celebrating her truly magnificent life rest eternal peace your majesty
772,2022-09-08 22:59:26+00:00,long life duty and service now reunited with her beloved husband rest peace your majesty your watch over queenelizabeth
773,2022-09-08 22:58:09+00:00,rest peace queen elizabeththank you for everything folded hands mediumlight skin tone
774,2022-09-08 22:55:38+00:00,star2emoji modifier fitzpatrick type flag for united kingdom rest peace your majesty elizabeth second regina flag for united kingdomfolded hands mediumlight skin tone london bridge down london bridge riverside
775,2022-09-08 22:55:15+00:00,what dignified life deeply saddened the death her majesty the queen elizabeth lucky have met her during lifetime the buckingham palace she spoke everyone with smile and keenly heard all what inspiring personality
776,2022-09-08 22:53:00+00:00,goodnight your majesty may you rest eternal peace queen elizabeth sunrise sunset dove peace enspa
777,2022-09-08 22:50:21+00:00,queen elizabeth the uks monarch for the past years has died aged rest peace white heart
778,2022-09-08 22:49:01+00:00,rest peace queen elizabeth two hearts
779,2022-09-08 22:47:54+00:00,her majesty queen elizabeth kensington chelsea and fulham
780,2022-09-08 22:47:51+00:00,have your opinions about the monarchy however now not the appropriate time comment the royal family make any jokes they are ultimately family and have lost their most profound member let them mourn rip our queen and leader god save the king
781,2022-09-08 22:47:29+00:00,with the whole nation mourn the death her majesty queen elizabeth after her long devoted and distinguished reignfriday september church open for prayer and the lighting candles requiem eucharist all warmly welcome
782,2022-09-08 22:46:25+00:00,master class public broadcasting and everyone this historic day covering the passing queen elizabeth queenelizabeth rip
783,2022-09-08 22:45:22+00:00,rest peace your majestyqueen elisabeth broken heart london united kingdom
784,2022-09-08 22:43:20+00:00,beautiful picture her majesty
785,2022-09-08 22:41:01+00:00,the end era rest power your majesty and thank you for everything crown
786,2022-09-08 22:40:54+00:00,rip the beautiful amp wonderful monarch queenelizabeth you will missed the whole world white heartkingcharleslll wonderful environmental advocate hope carry his great workkingoftheworld lovewhereyoulivethere couldn better time
787,2022-09-08 22:40:47+00:00,absolutely disgusting and totally racist attitude trevor sinclair her majesty loved people every nation colour creed religion etc and making racial slurs against her when she dead what vile man disappointeddisappointedcryrose
788,2022-09-08 22:38:48+00:00,may she rest peace and condolences her family and close ones
789,2022-09-08 22:38:41+00:00,wonder the royal family does proper irish wakes cant beat good wake
790,2022-09-08 22:35:03+00:00,this photo the queen and her husband out hunting not sure that something that peta really agrees with all the royal family have been hunting for years
791,2022-09-08 22:34:49+00:00,end era rest peace your majesty condolences the royal family living truly historical times with the very first last night the proms was special due the corona without audience and now silence this weekend pay our respects the queen
792,2022-09-08 22:34:07+00:00,all sounds very sensibleclearly wont happen england
793,2022-09-08 22:34:01+00:00,rest peace the queen queenelizabeth restinpeacequeenelizabeth
794,2022-09-08 22:33:53+00:00,ive been republican all life antimonarchy not nutty american but sad the death the queen hope she rests peace and finds rewards the next life aged she has always been queen
795,2022-09-08 22:33:48+00:00,the queens death should not overshadow chris kaba murder
796,2022-09-08 22:32:42+00:00,sadly all the tweets here are correct and our queen has passed away despite her deteriorating health the announcement has certainly been shock hope queen elizabeth will rest peace
797,2022-09-08 22:31:34+00:00,thank you for everything you represented amp for serving with dignity amp poise rip elizabeth your were remarkable rainbowrainbow london united kingdom
798,2022-09-08 22:30:48+00:00,remembering queen elizabeth with thanks for her service and leadership and praying for the royal family and all who mourn open the church for prayer and remembrance lunchtime tomorrow for anyone come and take moment noon
799,2022-09-08 22:29:25+00:00,just announced midday tomorrow the churches england will toll their bells for hour will take video you can hear crowncrown
800,2022-09-08 22:29:13+00:00,throw back earlier this week when meeting was late but least the view paul and shard was great sad day today rip pauls cathedral
801,2022-09-08 22:29:10+00:00,extremely sorrowful day for everyone the the commonwealth and rest the world today rest peace the queen pray
802,2022-09-08 22:29:07+00:00,her majesty queen elizabeth served our nation for years with unrivalled grace dignity and purpose our hearts out the royal family this unfortunate time heart queenelizabethii
803,2022-09-08 22:27:23+00:00,september you really don need the most ardent monarchist recognise history when happening rip
804,2022-09-08 22:27:20+00:00,have planned this for years and the royal family welloiled machine
805,2022-09-08 22:26:16+00:00,deepest condolences the royal family her friends and all the united kingdom true defender the faith thank you mam you will never forgotten god save the queen elizabethforever heart heart
806,2022-09-08 22:25:22+00:00,following the sad news the passing her majesty queen elizabeth are the process reformating the shows reflect the mood the nation our deepest sympathies everyone for what has been huge loss the world rip elizabeth
807,2022-09-08 22:24:04+00:00,with the flag flying halfmast was privilege pay respects her majesty queen elizabeth buckingham palace with thousands mournersa constant more are experiencing the end the elizabethan age and the life great womanlong live the king
808,2022-09-08 22:23:19+00:00,rest peace your majesty broken heart
809,2022-09-08 22:23:00+00:00,when life seems hard the courageous not lie down and accept defeat instead they are all the more determined struggle for better futureher majesty the queen
810,2022-09-08 22:22:47+00:00,live house england with solid wallsno cavity theres cheap efficient way insulate them love know about
811,2022-09-08 22:22:19+00:00,gstqregional indicator rest peace your majesty queen elizabeth long reign over
812,2022-09-08 22:21:27+00:00,the end the elizabethan age rest peace crowndove peace
813,2022-09-08 22:18:31+00:00,rip the queen crown folded hands light skin toneregional indicator
814,2022-09-08 22:18:14+00:00,truly amazing woman who has dedicated her life her great country gracefully for over decadesit the end erarest peace your majesty dove peace ripqueenelizabeth
815,2022-09-08 22:18:06+00:00,unbelievable day here the with the passing her majesty queen elizabeth iiwhat incredible servant and representative our country lost the queen the worldthoughts must with the family but also all those who admired her dedication rip
816,2022-09-08 22:16:36+00:00,will likely get away with his racist tweet due the fact everyones more upset over some peoples disrespectful tweets the queen passing away needs keep low profile for bit especially about her majesty
817,2022-09-08 22:14:19+00:00,rest peace elizabeth
818,2022-09-08 22:13:58+00:00,was front buckingham palace when the news the queen death filtered through the crowd like wildfire mourningfirst there were whispers then almost silence and later even sense celebration was quite surreal wrote this
819,2022-09-08 22:13:33+00:00,what woman this smile needed translation spoke the world thank you your majesty heart
820,2022-09-08 22:13:02+00:00,while the whole countryworld was waiting for the announcement the royal family everyone was taking the cues and knew the queen death was probably the reason for the announcement but what saw was also lot discomfort around talking about death
821,2022-09-08 22:11:50+00:00,senior boys return training after weeks summer break preparing for the winter leaguekeepthemactive grassrootsfootball football
822,2022-09-08 22:11:50+00:00,bbc not covering the death queen elizabeth providing degree history lesson the longest serving british monarch thats what you wanna watch
823,2022-09-08 22:11:46+00:00,tribute the passing queenelizabeth played the british national anthem and elgar nimrod under tonightour thoughts and condolences are with the royal family and all those around the world that herroyalmajesty touched
824,2022-09-08 22:11:15+00:00,favourite photo her rest peace such remarkable person
825,2022-09-08 22:09:58+00:00,thank you her majesty the queen she devoted her life her country and the service others happy was able say thank you her majesty this year platinum jubilee with love and condolences all her family all celebrate her life
826,2022-09-08 22:09:42+00:00,rest peace queenelizabethiideathrestinpeacequeenelizabeth
827,2022-09-08 22:09:26+00:00,our lady has taken her majesty the queen home with her beloved prince philipcry eternal rest upon her praypray thank you maam for everything ripqueenelizabethii hailmary feastofmamamary
828,2022-09-08 22:09:24+00:00,rest eternal peace your majesty prayhibiscuscamera british photographer cecil beaton commemorate her coronation london united kingdom
829,2022-09-08 22:09:17+00:00,sad hear her majesty queen elizabeth the second has passed away the queen has been massive part all our lives for generations may god rest her soul deepest condolences her family and all who knew and loved her god save the king smiling face with tear
830,2022-09-08 22:09:10+00:00,rest peace sparklessparklessparkles
831,2022-09-08 22:08:43+00:00,listen real english heros signing england god save the queen england godsavethequeen
832,2022-09-08 22:06:29+00:00,thank you for lifetime service rest peace your majesty
833,2022-09-08 22:05:55+00:00,listen this and see how real english players sign and respect our queen england god save the queen england godsavethequeen
834,2022-09-08 22:04:55+00:00,infinite value inspiration amp strong feminine leader commitment duty and service done with dash humour and admirable faith bizarre feels close though don know her yet she been there throughout your majesty queen elizabeth folded hands medium skin tone rest peace
835,2022-09-08 22:03:43+00:00,good night amp sleep tight your majesty april september may you rest eternal peace starletts calendar for will tribute our queen queenelizabeth queenelizabeth queenelizabethdeath
836,2022-09-08 22:03:36+00:00,the best monarch ever that taught dedication and commitment till the last daysmay her soul rest peace trending queen dedication ripqueenelizabeth sept
837,2022-09-08 22:00:31+00:00,right now london raining half mast flag the building may you rest peace queen elizabeth what time the for work trip hard comprehendit significant how queen elizabeth ruled for this long years service extraordinary crown
838,2022-09-08 21:58:55+00:00,rip queen lizzy taken far too soon the age gonetoosoonqueenelizabeth
839,2022-09-08 21:57:41+00:00,rest peace dear queen elizabeth queenelizabeth restinpeace london unted kingdom
840,2022-09-08 21:57:16+00:00,latest guidance and resources for churches from following the death her majesty
841,2022-09-08 21:56:25+00:00,send our heartfelt respects the king and the queen consort and other members the royal family mark respect will refrain from social media during the state mourning
842,2022-09-08 21:53:25+00:00,you may rest peace our beloved queen and hope you are united with your prince black heartblack heartblack heart
843,2022-09-08 21:53:17+00:00,rip cry london united kingdom
844,2022-09-08 21:52:53+00:00,left the palace death announced walked back incredible size crowds coming the opposite direction many people families with young children who clearly got home from school put suit sunday dress and jumped the tube heart melting
845,2022-09-08 21:52:38+00:00,how fitting rip queen queenelizabeth
846,2022-09-08 21:52:11+00:00,rip mercury music prize
847,2022-09-08 21:51:24+00:00,seeing bare man that make bread snap saying rip first love sob low man
848,2022-09-08 21:50:35+00:00,her majesty
849,2022-09-08 21:50:03+00:00,rip majesty heart queenelizabeth
850,2022-09-08 21:49:42+00:00,may you rest peace queen elizabeth what time the for work trip new prime minister was appointed the queen days agoand now queen elizabeth passed away significant how she ruled for years will remain extraordinary crown
851,2022-09-08 21:49:40+00:00,join everyone sending our thoughts and sincere condolences the rest peace your majesty white heart
852,2022-09-08 21:49:37+00:00,very saddened hear about the death her majesty queen elizabeth she has served the nation with dignity and pride rip
853,2022-09-08 21:49:31+00:00,don know what say don think has quite sunk the queen will missed but she will remembered for eternity may she rest peace
854,2022-09-08 21:48:56+00:00,london agonising today mother earth asia rip the longest reigning queen long live the king
855,2022-09-08 21:48:18+00:00,this why miss choice kah there wouldnt have been this level coverage over the queens death global radio basically said you will all listen this force
856,2022-09-08 21:47:51+00:00,found myself somewhat instinctively perhaps standing for the national anthem soon her death was announced and raised small glass madeira her pensive
857,2022-09-08 21:46:49+00:00,hoping wake and her majesty will just gotcha give crown back but know that won happen can have break from being historical events goodnight
858,2022-09-08 21:46:28+00:00,our deepest condolences demise longest reigned queenelizabethii king charles iii and our thoughts are with royal family this difficult timefrom president amp executive members
859,2022-09-08 21:46:12+00:00,broken heartregional indicator rip your majesty flawless amp admired around the world proud british under your rein flag for united kingdom buckingham palace london
860,2022-09-08 21:44:36+00:00,our deepest condolences demise longest reigned queenelizabethii king charles iii and our thoughts are with royal family this difficult timefrom president amp executive members
861,2022-09-08 21:42:37+00:00,what time lose this generation right when need them most queenelizabeth rip
862,2022-09-08 21:41:37+00:00,everyone should see this the most wonderful story embodied her majesty sense humour queenelizabethii
863,2022-09-08 21:41:05+00:00,rip and tribute queenelizabeth remarkable world leader folded hands mediumdark skin tone may her soul rest peace victory hand mediumlight skin tone when was kid often said that when grow will travel around the world england and meet queen elizabeth mission accomplished remarkable world leader folded hands mediumdark skin tone
864,2022-09-08 21:40:37+00:00,rest peace her majesty queen elizabeth rip restinpeace queenelizabeth queenelizabethii hermajestythequeen hermajesty london united kingdom
865,2022-09-08 21:40:34+00:00,all staff the wesley are sorry hear the passing her royal highness queen elizabeth our thoughts are with the royal family and the country this time
866,2022-09-08 21:39:34+00:00,very very sad rest peace our queen queenelizabeth
867,2022-09-08 21:39:15+00:00,followers over the pond dont know you care but her majesty the queen elizabeth has died she had lived long and wonderful life rest peace your majesty
868,2022-09-08 21:39:14+00:00,heartbroken the end the elizabethan era broken heart such incredible and remarkable lady the likes whom will never seen again rip and god save king charles iii
869,2022-09-08 21:38:45+00:00,president rsm prof roger kirby the rsm profoundly saddened the death our patron her majestyher support for the society workin healthcare has been greatly valuedi would like convey our deepest condolences his majesty the king and the royal family
870,2022-09-08 21:37:35+00:00,had the pleasure meeting her majesty and the impression got the minutes chatted was that there was much wisdom and history this person she was was constant ever changing world this sad day rest peace your majesty
871,2022-09-08 21:37:26+00:00,rest peace queen elizabeth iiyou lived well pray england flag for united kingdom london united kingdom
872,2022-09-08 21:37:02+00:00,even death may she triumphant
873,2022-09-08 21:37:00+00:00,have feeling superstitious feeling that the life our queen devoted service pleasing before god somehow shields our country from evil cannot help but look the disasters rumbling the horizon and feel that history returning england
874,2022-09-08 21:36:56+00:00,how material culture changes after the death monarch
875,2022-09-08 21:35:49+00:00,from helicoptors amp james bond london afternoon tea with paddington amp that stash marmalade sandwiches that handbag what great sense humour she had rip your majesty queen elizabeth flag for united kingdom
876,2022-09-08 21:35:06+00:00,rest peace your majestyroyal sovereign class prepares depart london victoria working service bath spa london victoria railway station
877,2022-09-08 21:34:34+00:00,try finding out how much the security costs because the government and royal family will not tell you
878,2022-09-08 21:34:24+00:00,rest peace queenelizabethii crown london united kingdom
879,2022-09-08 21:32:01+00:00,this photo the royal family doing the nazi salute and winston churchill did not want the king giving secrets case passed over the germans
880,2022-09-08 21:31:11+00:00,memories the patrons lunch thank you your majesty heartpulse london
881,2022-09-08 21:30:58+00:00,mps will gather parliament over the next days pay tribute her late majesty the queeni know that many constituents and organisations will have memories and stories they like share please email munirawilsonmp tomorrow thank you
882,2022-09-08 21:30:50+00:00,may you rest peace dear queen loved you all much what woman what life heart inspiring queen forever unitedkingdom love queenelizabeth
883,2022-09-08 21:29:53+00:00,possibly the finest words heard from you boris broken heart rip queenie
884,2022-09-08 21:29:49+00:00,our game still going ahead saturday lets belt out gstq rip our queen cafc
885,2022-09-08 21:28:02+00:00,neutrality made the queen favourite across our nation and generations was not decisive was more than our queen she was also the choice some not all commonwealth states their head state rip eiir
886,2022-09-08 21:27:46+00:00,thousands mourners gathered outside buckingham palace this evening pay their respects her majesty queen elizabeth ripqueen
887,2022-09-08 21:27:01+00:00,are deeply saddened hear the death her majesty queen elizabeth she will remembered for her sense duty and her devotion life service queenelizabeth royalfamily
888,2022-09-08 21:26:13+00:00,westhamunited shows respect her majesty queen elizabeth tonight europaleague match
889,2022-09-08 21:26:11+00:00,feb the queen opened the new session parliament trinidadandtobago praying for strength amp steadfastness the government amp the nation whole life long short shall devoted your service rip queenelizabethii you kept your promise flag for trinidad  tobago flag for united kingdom broken heart folded hands mediumdark skin tone
890,2022-09-08 21:26:00+00:00,this was special with her majesty queen elizabeth when she was actually putting mbe medal jacket windsor castle fabulous and kind lady rest perfect peace
891,2022-09-08 21:25:17+00:00,her majesty the queen pray roserose queenelizabeth
892,2022-09-08 21:24:41+00:00,only everyone the world conducted themselves like her majestyrip felt moved with emotion the palace and pay respects incredible person buckingham palace
893,2022-09-08 21:22:46+00:00,the current mourning and tributes outside the gates buckingham palace london this going very tough month for englandflag for bulgariafolded hands light skin toneelizabethii buckinghampalace godrestthequeen
894,2022-09-08 21:22:30+00:00,years queenselfless service country commonwealth amp familya true iconic legendary leader whoshall endless source admiration for generations come will miss you queenelizabeth rip queenofhearts unitedkingdom
895,2022-09-08 21:21:04+00:00,did you miss the dramatic events september leading the announcement the death her majesty queen elizabeth catch with our brief blogpost queenelizabethii royalfamily
896,2022-09-08 21:18:53+00:00,plenty convective showers moving through england these will continue overnight some may contain lightning tommorow looks feature more showers and thunderstorms calming down over the weekend ukweather weatherupdate
897,2022-09-08 21:18:53+00:00,humbled and proud have produced the remastered reissue the official hmv live recording the coronation her majesty queen elizabeth doesn get much better than that
898,2022-09-08 21:18:27+00:00,rip the queen and that but still need answers for chris kuba rip chris kuba
899,2022-09-08 21:18:20+00:00,the formal notice the queens death buckingham palace broken heart asked the policeman lay flowers for and placed them just underneath the notice cry ripqueen
900,2022-09-08 21:17:12+00:00,blackcabs lining along the mall silence mark respect for hrh queen elizabeth rip folded hands medium skin toneflag for united kingdom serve any institution years remarkable the serving monarch extraordinary all done with such dignitythequeen theroyalfamily queenelizabeth
901,2022-09-08 21:14:52+00:00,fitting that saw this rainbow outside buckingham palace earlier just one hour before our beloved queens death was announced ripqueen
902,2022-09-08 21:13:18+00:00,what woman what life what queen crown your majesty you were simply exceptional every way
903,2022-09-08 21:12:37+00:00,tonight visited buckingham palace pay respects her majesty queen elizabeth and stood almost the same spot where celebrated the platinum jubilee with father just little more than three months ago
904,2022-09-08 21:11:58+00:00,the rock which modern britain was built rest peace queen
905,2022-09-08 21:11:36+00:00,when charles returned from exile embraced divine right kings and response parliament abolished the monarchy and went into exile got his shit together and parliament reinstated the monarchy and returned king until his death that was the last time
906,2022-09-08 21:10:03+00:00,rest peace dove peaceflag for united kingdom
907,2022-09-08 21:09:14+00:00,how the news broke while london sad rip queenelizabeth
908,2022-09-08 21:09:02+00:00,london bridge downgoodbye your gracious majesty may you rest peacewe will never forget youlondonbridgeisdownqueenelizabethii unitedkingdom buckingham palace london
909,2022-09-08 21:08:53+00:00,rip your majesty broken heart
910,2022-09-08 21:06:32+00:00,the packed pub tonight the west end just after when the queen death was announced they played the national anthem and everyone stood and then all gave her three cheers quite moment
911,2022-09-08 21:04:52+00:00,what extraordinary woman who served the country for years and literally until her last day even the london sky made sure honour her today rest peace your majesty queenelizabeth queenelizabethii
912,2022-09-08 21:04:09+00:00,rip queen elizabeth now take the knee godsavethequeen queenelisabeth ripqueen ripqueenelizabeth
913,2022-09-08 21:03:22+00:00,the late queen was and absolute legend met her and was completely star struck god bless her folded hands medium skin toneripqueenelizabeth queenelizabeth rip
914,2022-09-08 21:01:42+00:00,rip queen crownqueenelizabeth ripqueen london united kingdom
915,2022-09-08 21:00:56+00:00,this may well turn out her majesty final public picturewhat glorious one public service until her last moments queenelizabeth royalfamily thequeen ripqueenelizabethii
916,2022-09-08 20:59:13+00:00,rip the queen years old she tried
917,2022-09-08 20:59:13+00:00,rest peace
918,2022-09-08 20:59:06+00:00,and wife are going miss her majesty the queen much not seeing her our living room christmas day will feel very unreal she served our country for over yrs god bless our queen you made great britain what wasrest perfect peace folded hands mediumlight skin tone
919,2022-09-08 20:58:56+00:00,mourning the loss england most dedicated royal member the world has ever known she was the worlds queen grandmother all that all ever knownthere will never queen like elizabeth rip heartsfolded hands medium skin tone
920,2022-09-08 20:58:50+00:00,shocking daveshe was great one kind can never replacedrip
921,2022-09-08 20:58:22+00:00,those celebrating the death the queen year old lady you need help
922,2022-09-08 20:57:47+00:00,heartfelt condolences the rest peace hmthequeenelizabethii
923,2022-09-08 20:57:21+00:00,rip queen elizabeth queenelizabeth restinpeace restinpeacequeenelizabeth
924,2022-09-08 20:56:05+00:00,beautiful and fitting tribute our majesty
925,2022-09-08 20:55:59+00:00,crown made this biscuits years ago celebrate amazing milestone our queen crown made them with love and admiration rip queen elizabeth this without doubt the end era london united kingdom
926,2022-09-08 20:55:56+00:00,have lot feelings about today ive served her majesty and her country for week shy decade super royalist not but quite sad way cant explain
927,2022-09-08 20:55:29+00:00,whoamitalk sends the warmest condolences the royal family for their loss hrhqueenelizabeth ripqueenelizabeth worldwide
